,PUF_ID,fpl,FWBscore,FSscore,SUBKNOWL1,SAVEHABIT,FRUGALITY,ASK1_1,ASK1_2,SUBNUMERACY2,SUBNUMERACY1,CHANGEABLE,GOALCONF,LMscore,KHscore,ENDSMEET,HOUSERANGES,IMPUTATION_FLAG,VALUERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_4,PRODHAVE_5,PRODHAVE_6,PRODHAVE_7,PRODHAVE_8,PRODHAVE_9,PRODUSE_1,PRODUSE_2,PRODUSE_3,PRODUSE_4,PRODUSE_5,PRODUSE_6,CONSPROTECT1,CONSPROTECT2,CONSPROTECT3,EARNERS,COLLECT,REJECTED_1,REJECTED_2,ABSORBSHOCK,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,BORROW_1,BORROW_2,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,PAIDHELP,PAREDUC,ON2correct,ON1correct,CONNECT,HEALTH,SCFHORIZON,MEMLOSS,DISTRESS,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PEM,HOUSESAT,SOCSEC1,LIFEEXPECT,HHEDUC,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,MILITARY,agecat,PPEDUC,PPHHSIZE,PPINCIMP,PPMSACAT,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PCTLT200FPL,finalwt,sample_2,sample_3,FINGOALS_1.0,AUTOMATED_1_1.0,AUTOMATED_1_7.0,AUTOMATED_2_1.0,AUTOMATED_2_7.0,HOUSING_2.0,HOUSING_3.0,LIVINGARRANGEMENT_2.0,LIVINGARRANGEMENT_3.0,LIVINGARRANGEMENT_4.0,LIVINGARRANGEMENT_5.0,VOLATILITY_2.0,VOLATILITY_3.0,SNAP_1.0,SNAP_8.0,FRAUD2_1.0,FRAUD2_8.0,COVERCOSTS_2.0,COVERCOSTS_3.0,COVERCOSTS_4.0,MANAGE2_2.0,MANAGE2_3.0,HSLOC_2.0,DISCOUNT_2.0,RETIRE_2.0,RETIRE_3.0,RETIRE_4.0,generation_2,generation_3,generation_4,PPETHM_2,PPETHM_3,PPETHM_4,PPGENDER_2,PPMARIT_2,PPMARIT_3,PPMARIT_4,PPMARIT_5,PPREG4_2,PPREG4_3,PPREG4_4,PPREG9_2,PPREG9_3,PPREG9_4,PPREG9_5,PPREG9_6,PPREG9_7,PPREG9_8,PPREG9_9,SWB,ACT,PROPPLAN,MANAGE,MATHARDSHIP,FINSOC,MATERIALISM,SELFCONTROL,OUTLOOK
3828,10675,3,79.0,78.0,7.0,6.0,5.0,5.0,2.0,6.0,6.0,2.0,4.0,3,1.267,1.0,6.0,0,3.0,2.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,1,1,90.0,5.0,4.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,0.0,95.0,5.0,0,1,0,0,0,0,0,0,1.0,4,5,2,8,1,0,0,0,0,2,1.0,0.57682275648546,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.0,5.0,4.0,5.0,1.0,2.0,1.0,3.0,2.0
3829,10040,3,22.0,77.0,6.0,6.0,6.0,5.0,3.0,5.0,6.0,5.0,2.0,3,0.712,3.0,5.0,0,0.0,0.0,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,5.0,1,1,90.0,2.0,4.0,0.0,5.0,1,1,1,1,1,0,1,1,1,0,7.0,2.0,0.0,10.0,3.0,0,1,0,0,0,0,0,0,0.0,5,3,5,8,0,0,1,0,0,4,0.0,0.722202242373155,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,4.0,5.0,4.0,2.0,7.0,4.0,3.0,1.0
3830,9093,3,50.0,46.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3,-1.215,2.0,2.0,0,1.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,50.0,4.0,3.0,0.0,4.0,0,0,0,0,0,0,0,1,0,0,5.0,3.0,0.0,50.0,2.0,0,1,0,0,0,0,0,0,1.0,4,2,2,7,0,0,0,0,0,2,1.0,1.30234812304287,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0
3831,14166,3,40.0,48.0,5.0,3.0,5.0,4.0,2.0,3.0,5.0,4.0,3.0,2,-0.57,3.0,5.0,0,0.0,0.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,3.0,0,1,75.0,3.0,1.0,1.0,5.0,0,0,0,0,0,0,0,0,0,1,5.0,4.0,1.0,50.0,4.0,0,0,0,0,0,0,0,1,1.0,6,3,5,7,1,0,0,0,0,4,1.0,0.513132200315666,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0
3832,14135,3,43.0,56.0,5.0,3.0,5.0,4.0,2.0,1.0,5.0,5.0,3.0,2,-0.909,2.0,3.0,0,0.0,0.0,5.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,1,0.0,3.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,1,0,3.0,3.0,0.0,100.0,3.0,0,1,0,0,0,0,0,0,0.0,6,3,4,5,1,0,0,0,0,4,0.0,0.419920211574559,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0
3833,11171,2,35.0,50.0,4.0,2.0,6.0,5.0,2.0,5.0,6.0,2.0,3.0,3,0.242,3.0,3.0,0,2.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2.0,1,1,95.0,3.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,5.0,3.0,0.0,75.0,2.0,0,0,0,0,0,1,0,0,0.0,4,2,2,2,1,0,0,0,0,2,0.0,1.06960085912194,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,4.0,5.0,4.0,1.0,0.0,2.0,3.0,2.0
3834,7929,3,50.0,31.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,1,-0.188,2.0,6.0,0,3.0,3.0,3.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.0,0,1,100.0,4.0,4.0,0.0,2.0,0,1,1,0,0,0,0,0,0,0,5.0,4.0,0.0,75.0,5.0,0,1,0,0,0,0,0,0,0.0,4,5,4,8,1,0,0,0,1,2,0.0,0.941147171835694,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0
3835,9343,1,34.0,27.0,3.0,1.0,6.0,3.0,2.0,3.0,2.0,3.0,2.0,2,-1.215,3.0,4.0,0,0.0,0.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,1.0,1,1,50.0,4.0,2.0,0.0,5.0,1,0,1,0,1,0,0,0,0,0,5.0,3.0,0.0,85.0,2.0,0,0,0,0,1,0,0,0,0.0,2,2,4,1,1,0,0,1,0,1,0.0,0.691478516864794,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0
3836,11981,3,63.0,54.0,5.0,4.0,6.0,5.0,3.0,4.0,5.0,2.0,4.0,3,0.242,1.0,7.0,0,0.0,0.0,5.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,2.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,1,1,80.0,4.0,3.0,0.0,3.0,1,1,0,0,1,0,0,0,0,0,3.0,3.0,0.0,40.0,5.0,0,1,0,0,0,0,0,0,0.0,3,4,3,8,1,0,1,0,0,2,0.0,0.736895498823576,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,4.0,5.0,4.0,1.0,4.0,3.0,3.0,4.0
3837,11302,3,65.0,53.0,5.0,6.0,6.0,4.0,4.0,1.0,5.0,3.0,4.0,2,0.242,1.0,3.0,0,3.0,1.0,7.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,1,0,90.0,3.0,4.0,0.0,2.0,1,1,1,0,0,0,1,0,0,0,6.0,4.0,0.0,65.0,2.0,0,1,0,0,0,0,0,0,0.0,5,2,2,8,0,0,0,0,0,2,0.0,1.20376504586239,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,5.0
3838,12396,3,59.0,57.0,6.0,5.0,6.0,5.0,1.0,3.0,6.0,4.0,4.0,3,0.242,1.0,5.0,0,2.0,2.0,5.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.0,0,0,50.0,4.0,3.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,7.0,4.0,0.0,90.0,3.0,0,0,0,0,0,0,0,1,0.0,5,3,2,8,1,0,0,0,0,2,0.0,0.884584775274973,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,4.0,5.0,5.0,1.0,1.0,1.0,2.0,4.0
3839,8448,3,41.0,51.0,6.0,3.0,6.0,5.0,4.0,2.0,5.0,3.0,3.0,3,-0.188,1.0,7.0,0,1.0,2.0,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,1,1,90.0,3.0,2.0,1.0,4.0,1,0,0,0,0,0,1,0,0,0,5.0,3.0,0.0,75.0,3.0,0,1,0,0,0,0,0,0,0.0,2,3,2,7,1,0,0,0,0,2,0.0,1.2591191592278,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,5.0
3840,8449,3,53.0,38.0,5.0,4.0,4.0,4.0,2.0,6.0,5.0,5.0,3.0,2,-0.188,2.0,7.0,0,4.0,3.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.0,0,1,5.0,3.0,3.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,4.0,3.0,0.0,50.0,2.0,0,0,0,1,0,0,0,0,0.0,3,2,5,9,1,0,1,1,0,2,0.0,1.44682141769698,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,3.0,3.0,4.0,1.0,0.0,5.0,4.0,3.0
3841,10041,1,49.0,46.0,3.0,4.0,6.0,3.0,3.0,5.0,2.0,4.0,3.0,3,0.242,2.0,1.0,0,0.0,0.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,1,1,100.0,5.0,5.0,0.0,3.0,1,1,0,0,0,0,0,0,0,0,6.0,4.0,0.0,10.0,3.0,0,0,0,1,0,0,0,0,0.0,3,3,5,3,1,0,0,1,0,2,0.0,1.04637259015091,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.0,4.0,4.0,4.0,1.0,5.0,3.0,2.0,4.0
3842,11172,3,44.0,43.0,7.0,1.0,6.0,5.0,1.0,1.0,4.0,2.0,2.0,2,-0.57,3.0,1.0,0,2.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,1,100.0,2.0,5.0,1.0,4.0,0,1,0,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0.0,6,2,2,9,1,0,0,0,0,2,1.0,1.0304991601358,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0
3843,11783,3,58.0,65.0,6.0,6.0,6.0,3.0,3.0,4.0,5.0,2.0,4.0,3,1.267,1.0,4.0,0,3.0,2.0,7.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.0,1,1,50.0,4.0,5.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,2.0,4.0,1.0,90.0,5.0,0,0,0,0,0,0,0,1,0.0,6,5,2,6,0,0,0,0,0,2,1.0,0.359982757159428,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0
3844,11012,3,56.0,46.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,3,0.712,1.0,1.0,0,2.0,1.0,3.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4.0,1,1,80.0,4.0,5.0,0.0,3.0,0,1,0,0,1,1,0,0,0,0,7.0,4.0,1.0,100.0,5.0,1,0,0,0,0,0,0,0,1.0,7,5,3,6,1,0,0,0,0,3,1.0,0.353565343769126,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0
3845,8074,3,47.0,48.0,5.0,4.0,5.0,3.0,2.0,1.0,6.0,3.0,3.0,3,-0.188,2.0,4.0,0,1.0,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,1,1,90.0,2.0,3.0,0.0,5.0,0,1,0,0,1,0,0,0,0,0,6.0,3.0,0.0,50.0,3.0,0,1,0,0,0,0,0,0,0.0,4,2,4,7,1,0,0,1,1,2,0.0,1.34642713223461,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0,3.0,4.0,3.0,1.0,5.0,2.0,3.0,3.0
3846,11013,3,70.0,64.0,5.0,6.0,6.0,5.0,3.0,6.0,6.0,1.0,3.0,3,0.242,1.0,5.0,0,3.0,2.0,7.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1.0,1,0,100.0,4.0,4.0,0.0,4.0,0,0,1,0,0,0,1,0,0,0,7.0,4.0,0.0,100.0,4.0,1,0,0,0,0,0,0,0,0.0,4,4,3,9,1,0,0,0,0,3,1.0,1.41112848265232,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,4.0
3847,10267,3,48.0,56.0,5.0,2.0,6.0,5.0,3.0,4.0,6.0,4.0,3.0,3,0.242,2.0,4.0,0,1.0,2.0,4.0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2.0,1,1,100.0,3.0,1.0,0.0,3.0,1,1,0,0,0,0,1,0,0,0,3.0,1.0,0.0,75.0,4.0,0,1,0,0,0,0,0,0,0.0,3,4,2,7,1,0,0,0,0,2,0.0,0.770781714093263,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0,4.0,3.0,4.0,1.0,6.0,3.0,3.0,4.0
3848,12062,1,55.0,56.0,5.0,4.0,6.0,4.0,4.0,1.0,2.0,5.0,3.0,2,-1.485,2.0,3.0,0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,3.0,0,1,50.0,3.0,1.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,6.0,3.0,1.0,100.0,4.0,0,0,0,0,0,1,0,0,1.0,7,3,4,2,0,0,0,0,1,3,0.0,1.11132432033996,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0
3849,10852,3,49.0,46.0,5.0,4.0,4.0,4.0,3.0,6.0,5.0,6.0,4.0,3,0.242,2.0,4.0,0,2.0,2.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,1,2.0,4.0,5.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,5.0,0,0,0,1,0,0,0,0,0.0,2,2,5,6,0,0,1,1,0,2,1.0,2.39124060305604,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.0,3.0,4.0,3.0,2.0,0.0,3.0,3.0,3.0
3850,13287,3,65.0,77.0,7.0,6.0,6.0,5.0,4.0,4.0,6.0,1.0,4.0,3,1.267,1.0,6.0,0,4.0,3.0,6.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.0,1,1,90.0,4.0,4.0,0.0,3.0,1,1,0,0,1,0,0,0,0,0,7.0,4.0,0.0,100.0,5.0,0,1,0,0,0,0,0,0,0.0,2,5,2,9,1,0,0,0,0,2,0.0,0.673477740553127,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.0,5.0,5.0,5.0,1.0,6.0,2.0,3.0,5.0
3851,10042,2,69.0,38.0,4.0,1.0,6.0,1.0,5.0,3.0,4.0,6.0,3.0,3,0.712,1.0,4.0,0,0.0,0.0,7.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,5.0,0,1,50.0,4.0,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,5.0,3.0,1.0,60.0,4.0,0,0,0,0,0,0,0,1,0.0,6,4,1,1,1,0,0,0,0,1,0.0,0.933244003231418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,4.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0
3852,12130,3,43.0,35.0,3.0,4.0,6.0,3.0,2.0,4.0,2.0,3.0,2.0,2,1.267,2.0,4.0,0,1.0,2.0,4.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,3.0,0,1,98.0,3.0,4.0,0.0,4.0,0,0,0,0,1,0,0,0,0,0,5.0,4.0,0.0,100.0,3.0,0,1,0,0,0,0,0,0,1.0,5,3,1,5,1,0,0,0,0,1,0.0,1.06396084400036,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,3.0
3853,10853,3,75.0,47.0,4.0,6.0,6.0,4.0,3.0,6.0,5.0,1.0,4.0,3,-0.57,1.0,4.0,1,0.0,0.0,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,1,1,50.0,3.0,4.0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,5.0,3.0,0.0,50.0,2.0,0,0,1,0,0,0,0,0,0.0,2,1,2,4,1,0,0,0,0,2,0.0,2.418183619892,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0,4.0,5.0,5.0,1.0,2.0,3.0,2.0,1.0
3854,11688,3,65.0,44.0,5.0,4.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,2,-0.909,2.0,1.0,0,2.0,1.0,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,0,0,100.0,3.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,4.0,3.0,1.0,80.0,3.0,0,0,0,0,0,0,0,1,1.0,6,2,2,6,1,0,0,0,0,2,0.0,0.542251533909329,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.0,4.0,3.0,3.0,1.0,6.0,3.0,2.0,3.0
